,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
SenBlumenthal,0.15218279,-0.102271125,-0.21475625,-0.27001306,0.13259448,0.1830799,0.11367873,0.1320559,-0.049203444,-0.052336596,0.22723272,-0.15410234,0.33872926,0.120964095,-0.055949967,0.12928012,-0.27262366,0.011325318,-0.2271902,0.12091501,0.0016880208,0.08112265,-0.1259664,-0.10057231,0.23991299,-0.030222217,-0.17213294,0.008221852,-0.09550626,0.030683782,0.14106399,-0.086530715,-0.13040574,-0.11185041,-0.04288298,0.1056793,0.14982334,0.17501812,0.113669366,-0.072949134,0.20402342,0.05212181,-0.051266417,-0.10445704,-0.07660923,-0.09571295,-0.121779054,0.07163416,0.08352622,-0.15352678
RepFleming,-0.028193455,-0.13949181,-0.04581114,-0.22586633,0.113443375,0.002044309,0.2197588,-0.030251823,-0.0204731,0.049133886,0.13595594,-0.23904815,0.129823,0.21348527,-0.20421508,0.068798974,-0.047012005,0.124762565,-0.2607047,0.00208273,0.035269853,0.02836647,0.22136189,-0.0744231,0.09474802,-0.03587367,0.11862397,-0.15125616,0.10657578,-0.028996784,-0.051617306,0.2111509,0.07354652,0.047053326,0.06143199,0.14668372,0.111626565,-0.107346036,-0.22452146,-0.23457463,0.18684661,-0.044424955,0.26125628,0.1580895,0.13449976,0.22358046,0.015752476,-0.09914676,0.19726537,-0.13670848
RepGoodlatte,0.052593276,-0.17786402,-0.09544312,-0.17698447,0.1891137,0.009065574,0.2567012,-0.036400948,0.028160522,-0.002897461,0.22925654,-0.22046597,0.16606654,0.13999687,-0.2488056,0.071186006,-0.016769458,0.10359725,-0.15992089,-0.00067743193,0.17152016,0.03256876,0.18142617,-0.20489937,0.15502445,-0.09768899,-0.023284929,-0.15292941,0.1517796,-0.06974026,0.078839466,0.1958052,0.08901697,0.01545531,0.10896519,0.080458775,0.048720933,-0.021336095,-0.07591242,-0.2558459,0.13616392,0.008264544,0.27279884,0.025243293,0.21115042,0.13299975,-0.068771675,-0.0919388,0.2342526,-0.09747493
RepDianaDeGette,0.1520467,-0.088869445,-0.17473401,-0.07801047,0.26903018,0.09513622,0.25872812,0.17195548,-0.04091915,-0.24363184,0.20493767,-0.036143344,0.13554418,0.11436028,-0.08907778,0.16137414,-0.21202885,0.1603961,-0.15427291,0.13853648,0.0371906,-0.003725721,-0.043408338,-0.21982521,0.22477567,0.0085948035,-0.39032567,-0.05542776,-0.0286426,0.08022211,-0.025317185,0.11470648,-0.16609667,-0.031523906,-0.09145859,0.1359317,0.04305316,0.14043039,0.110775836,-0.13722883,0.028164713,0.1161964,0.057603896,-0.09319781,0.034073856,-0.034030482,-0.16746303,-0.019658506,0.104449764,-0.12746616
benquayle,-0.05568626,-0.08484432,-0.012777257,-0.2122478,0.0049663316,0.04747872,0.27218223,-0.10021627,-0.07613471,0.07485934,0.2572762,-0.26060495,0.21049243,0.13068266,-0.10965005,0.13703768,-0.11719273,0.15687564,-0.22361167,0.0019191167,-0.006151835,0.035778597,0.19572881,-0.045260526,0.071150735,0.038527053,0.17230785,-0.03093504,0.17909144,-0.0745171,0.1073248,0.19242251,0.11651974,0.11732965,0.0527193,0.19365765,0.1542261,0.07139064,-0.2109547,-0.27053726,0.1512901,0.028294032,0.15487912,0.14307415,0.01000238,0.104416646,0.017176514,-0.11464712,0.2137631,-0.120472625
govsambrownback,0.01281389,-0.22862317,-0.08628902,-0.2561566,0.017742908,0.020820621,0.2311951,-0.0077805216,-0.0737989,0.12740467,0.22218888,-0.18322714,0.1369474,0.20934497,-0.18574385,0.2607782,0.02844647,0.095183946,-0.23299083,-0.03712394,0.046304695,0.004453255,0.12477907,-0.18048443,0.0041402145,0.009037594,0.1617908,-0.15873958,0.094699524,0.0063340124,0.05015268,0.3107291,-0.029898517,-0.05214502,0.015515379,0.1195269,0.15211926,0.011531971,-0.14172739,-0.14372629,0.27729768,0.005134315,0.17039694,0.16351779,0.062191732,0.18747996,0.02148744,0.009644932,0.133792,-0.053181633
RepCarnahan,0.16410609,-0.24470317,-0.08029978,-0.23324646,0.0608366,0.09486045,0.19210564,0.05431349,0.04736092,-0.17052372,0.24103992,-0.13814744,0.2644847,0.011286901,-0.033872277,0.19752663,-0.13544188,0.08946147,-0.15651739,-0.010859944,0.15106496,0.07083581,0.083688594,-0.23688985,0.1632663,0.11171319,-0.2562627,0.03677162,0.15875007,0.0038266706,0.052861065,0.21324624,-0.1951627,-0.20942956,0.032181047,0.028221356,0.02790668,0.08467151,0.07605987,-0.062318403,0.08767016,0.1455376,0.22854796,-0.122878484,0.10652483,-0.094267935,-0.026686583,-0.022530835,0.09727516,-0.1759355
RepGaramendi,0.10368349,-0.109589085,-0.049966022,-0.13189496,0.22331388,0.18955168,0.20635243,0.05380475,0.076370165,-0.18908887,0.15396725,0.0028351094,0.2623526,0.042091046,0.037423972,0.22585171,-0.27596185,0.24019314,-0.18183625,0.0006699769,0.09425969,0.030525925,0.012792103,-0.2132543,0.31303343,0.04593898,-0.20780176,0.13853869,0.0656569,-0.018219495,-0.036543798,0.04994083,-0.12805282,0.0077065807,-0.07612147,0.06857541,0.0936905,0.19268954,0.065990925,-0.17674345,-0.060075965,0.11843761,0.18456665,-0.07850931,0.1057207,-0.14041223,-0.11588869,0.029578378,0.02177529,-0.18014553
CongressmanGT,0.12272122,-0.19825622,-0.08820423,-0.20915487,0.11521527,0.01072132,0.22830836,-0.066650346,-0.03444697,-0.04016385,0.2422841,-0.20293558,0.22097698,0.18567,-0.21202503,0.13619198,-0.09930417,0.10194627,-0.22270116,0.03756992,0.124303244,0.038601197,0.1320862,-0.1838213,0.15311618,-0.060554627,-0.037895627,-0.15476845,0.1311175,-0.019732373,0.0110844895,0.23123364,0.05615868,0.021632532,0.025796605,0.16065349,0.04069234,-0.0012107991,-0.08127661,-0.28121164,0.13951588,-0.02131709,0.22692841,0.073254034,0.1369549,0.12671818,-0.04320642,-0.048919734,0.2042716,-0.1911124
RepMcGovern,-0.029762974,-0.16273981,-0.11640285,-0.09155998,0.2513924,0.20857643,0.23276268,0.087534904,0.031230403,-0.11330149,0.059410322,-0.2149437,0.35376894,-0.016382355,0.03062603,0.17102712,-0.23307985,0.09022736,-0.09217936,0.038221955,0.13480963,0.0021302637,-0.05771443,-0.16831176,0.18253374,-0.018601106,-0.41610268,0.11116645,-0.053859282,-0.14294079,-0.0056584384,0.009445021,-0.1366493,-0.21587814,0.023949396,-0.011672189,0.12320503,0.14103119,0.072485715,-0.0025412424,0.09515539,-0.015272998,-0.0018233754,-0.14861247,-0.06416563,-0.10173629,0.07927586,0.05298946,0.0015285515,-0.19200371
RepDavid,-0.067137666,-0.07750782,0.015394228,-0.14494127,0.03993113,0.0024383953,0.27895015,-0.05329549,-0.113739416,0.07485467,0.25285313,-0.24629357,0.18893974,0.172526,-0.0725802,0.0981653,-0.09648281,0.116001315,-0.16087861,0.0037322068,0.033133663,0.027229413,0.2001975,-0.0805318,0.07822953,0.03640894,0.11107777,-0.069575176,0.18730113,-0.014005495,0.07638274,0.2347823,0.12935746,0.13370891,0.011212203,0.20074065,0.120757975,0.0373411,-0.22472346,-0.29363415,0.1588977,0.06258943,0.22153369,0.16554384,0.037317567,0.12497993,-0.016745135,-0.15568914,0.20807876,-0.16232643
RepMikeMichaud,0.15319425,-0.19830863,-0.18090916,-0.21737866,0.1882838,0.1704341,0.19611943,0.04340681,-0.010778706,-0.15312105,0.17153256,-0.10516756,0.31250033,0.10083344,-0.09123001,0.12667763,-0.17603567,0.13828309,-0.21744014,0.08207421,0.066857,0.0727955,-0.0057933535,-0.23379289,0.28848112,0.018186802,-0.27999413,0.010326185,0.020220106,0.025418133,0.014563349,0.14873311,-0.10985416,-0.032029152,-0.039486174,0.14600119,0.052265268,0.06829754,0.09339421,-0.17840339,0.034694623,0.07804842,0.1537602,-0.07713005,0.07980409,0.005051035,-0.103231505,-0.017704774,0.093893304,-0.23478201
BilbrayCA50,0.090868734,-0.16505529,-0.016668467,-0.024918037,0.013509934,0.03639283,0.31390816,-0.08537177,-0.049207233,0.098006524,0.24207738,-0.16800444,0.18057345,0.11657798,-0.22862247,0.17451999,-0.13619852,0.17112064,-0.17329317,-0.0019960369,0.14450686,0.048987277,0.19101274,-0.15612936,0.11688768,-0.09215893,0.06914618,-0.11201141,0.09818996,-0.12110001,-0.024041353,0.26022193,0.015973512,0.13815239,-0.010480021,0.058588207,0.079074584,-0.0031558769,-0.10374444,-0.27903304,0.046531577,0.05068592,0.230423,0.13971542,0.22607282,0.13415454,-0.103567876,-0.1029372,0.14315553,-0.16839167
chakafattah,0.094490945,-0.14038235,0.011460201,-0.25555375,0.30657157,0.041520882,0.15203789,0.14392331,0.0772252,-0.2509685,0.15192205,0.0025849235,0.2232222,0.008080694,0.08115484,0.19149643,-0.27251294,0.14738996,-0.23586288,0.0059734113,0.07015779,0.0069444906,-0.017466577,-0.21361937,0.28447142,0.021115249,-0.20981249,0.048433635,-0.058043998,0.0729693,0.01672558,-0.01904482,-0.041150052,-0.13800164,-0.07728358,0.06559036,0.07982231,0.25434306,0.15802129,-0.13374738,-0.05066237,0.11469792,0.110517345,-0.09543704,0.066024326,-0.13227898,-0.09128195,0.09663664,0.07257293,-0.12161612
john_dingell,0.1522396,-0.17377573,-0.08282191,-0.26603764,0.18282543,0.10965045,0.20550303,0.06209109,-0.0019363906,-0.18384458,0.24220279,-0.055337723,0.3108852,0.034700703,0.07980344,0.1373711,-0.20206346,0.1259211,-0.20207623,0.019687539,0.143622,0.036891576,-0.029230103,-0.27165794,0.28312093,0.068204984,-0.27132177,0.059407506,0.062296502,0.014590918,-0.0756808,0.08703462,-0.073926404,-0.05267893,-0.014955076,0.12042797,0.057550058,0.13338703,0.12801287,-0.15759222,0.004504522,0.078097194,0.122266494,-0.060906757,0.062087983,-0.10990658,0.009757944,0.055831138,0.09288982,-0.21699753
RepLankford,-0.09729718,-0.18268599,-0.010439037,-0.21258919,0.11601077,-0.04204447,0.21957436,-0.055358537,-0.10608959,0.050781146,0.17117663,-0.21821998,0.08492586,0.2667335,-0.13596815,0.05010654,-0.068279415,0.07924667,-0.18509853,0.032027487,0.10160606,0.028249195,0.19233197,-0.08147856,0.15942307,0.004342574,0.12761384,-0.096978724,0.14376733,-0.061491687,-0.040738944,0.24471803,0.024093082,-0.005121447,0.055145122,0.10207376,0.17160851,-0.047342546,-0.20820545,-0.22990824,0.18928508,-0.03638237,0.24144639,0.23966141,0.10222849,0.20286006,-0.028292146,-0.028138189,0.18491143,-0.18681112
RepMikeRoss,0.11179097,-0.1797759,-0.0249213,-0.2561987,0.2593949,0.12300917,0.22165243,0.0013966647,0.038412817,-0.13009363,0.18888888,-0.15478195,0.27596286,0.077115685,-0.15139605,0.091760784,-0.1970278,0.15754285,-0.23631974,0.018632492,0.10256676,0.07493765,0.11006669,-0.17852966,0.26802891,-0.019454502,-0.16467445,-0.09908003,0.052287173,0.014603381,-0.0066509396,0.1374105,-0.082007475,-0.10279277,-0.04345314,0.09741041,0.10259241,0.06830706,0.032299906,-0.22022077,0.03358989,0.07605145,0.24887714,-0.026696552,0.094429374,0.06358901,-0.05602934,-0.06087639,0.18753137,-0.19228987
ToddRokita,0.009897388,-0.2084884,0.028805781,-0.17396195,0.031593893,0.002291248,0.16704819,-0.08380118,-0.022515336,0.08561189,0.20433928,-0.19428748,0.2071586,0.19905472,-0.23133557,0.15167111,-0.01510298,0.07518751,-0.15889387,-0.0074150222,0.11641831,0.07671282,0.16978498,-0.15390587,0.12345207,-0.10003258,0.046627674,-0.09078382,0.10265446,-0.060408432,0.015767964,0.305056,0.1388702,-0.0004783007,0.053189073,0.11001151,0.0781678,-0.16299559,-0.1367622,-0.23246844,0.19612685,-0.07340298,0.23668371,0.083304815,0.11530357,0.20376758,-0.03279358,-0.18882036,0.19165576,-0.14829826
RepTimGriffin,-0.0067475303,-0.073213615,0.044653315,-0.21642838,0.120757826,-0.010238473,0.2267212,0.0068488778,-0.05964438,0.007770236,0.22063915,-0.19563954,0.12970048,0.21046695,-0.17915836,0.10021158,-0.14424247,0.09975408,-0.16060093,0.0026747803,0.09612473,0.061347127,0.18799083,-0.062497053,0.061882894,-0.114062935,0.08692446,-0.242102,0.1271641,-0.06976506,0.059620693,0.19570261,0.022598695,-0.054419886,-0.018872617,0.15394615,0.15725297,0.01718059,-0.17376482,-0.27071467,0.2003002,-0.005213463,0.16511995,0.1277467,0.12108908,0.28009143,-0.040717002,-0.082883425,0.26389363,-0.14155333
InhofePress,0.048109338,-0.17912516,-0.21369469,-0.25469667,0.07743891,0.10878739,0.17740716,-0.099558145,-0.028297836,0.010568996,0.23496085,-0.25756592,0.22822556,0.30329886,-0.20288202,0.010173048,-0.019768262,0.12062153,-0.1673371,0.047210425,0.15539987,0.072647884,0.09233928,-0.06043716,0.16727121,0.016628819,0.03807332,-0.077322714,0.11384328,0.051090308,-0.12426893,0.19075115,-0.038655933,-0.13523507,0.03106722,0.11215833,0.035451405,-0.13101628,-0.13870184,-0.1242188,0.2297258,-0.07274253,0.2127465,0.1355884,0.086305596,0.14679122,0.08718945,-0.06474753,0.061685596,-0.21321619
SueMyrick,0.07032798,-0.18865252,0.020226065,-0.15185179,0.121540025,-0.08343466,0.27728447,-0.057797026,-0.09015744,0.07459751,0.19500224,-0.22336818,0.09071927,0.17230906,-0.23911257,0.10225167,-0.08099308,0.102476425,-0.17621183,-0.024290958,0.11800105,0.10500774,0.11529933,-0.12561308,0.027621323,-0.08408385,0.06502309,-0.18158168,0.12865351,-0.077643275,0.11926451,0.19122542,0.073350325,-0.026112705,0.01146513,0.18643312,0.095961735,-0.09550236,-0.11888868,-0.29114228,0.18638714,-0.03253698,0.16047128,0.10819918,0.16099545,0.23106563,-0.1374852,-0.039942823,0.18098585,-0.20431161
JacksonLeeTX18,0.10984749,-0.21292125,-0.0057151336,-0.20762412,0.3173248,0.08150617,0.20108081,0.059408184,0.13358578,-0.23260568,0.10959681,-0.04494467,0.18318452,-0.014114508,0.14619806,0.1659757,-0.2960964,0.16073906,-0.22769451,-0.030557903,0.028240228,0.029535487,0.03970686,-0.1680449,0.30653876,0.05807795,-0.13978934,0.113120094,-0.04184319,0.0128831165,-0.03407031,0.022158138,-0.023533864,-0.11797326,-0.12685893,0.09068887,0.09953577,0.24460453,0.00050646893,-0.17279476,-0.05145679,0.19118571,0.13722861,-0.029724857,0.049344353,-0.103552274,-0.062292967,0.09527039,0.11523833,-0.10854306
EdWorkforce,0.17772283,-0.13909699,-0.033268437,-0.14538954,0.18408968,0.06661003,0.23403966,-0.01522072,0.011524863,-0.078493044,0.28180668,-0.09778088,0.27988154,0.11363999,-0.19431543,0.14632478,-0.15042862,0.08693073,-0.13362023,0.05429385,0.23153597,0.13759814,0.10709277,-0.27143893,0.24018784,-0.0640939,-0.1042272,-0.05855265,0.1546335,-0.05568235,0.023249904,0.17984356,0.0158656,0.024249574,-0.066356294,0.12487632,0.037551515,-0.02824569,-0.023641579,-0.21354742,0.08724091,0.03276333,0.1691004,0.02096104,0.16254243,0.120131165,-0.09574031,-0.102172256,0.19961093,-0.18950303
RepLloydDoggett,0.17399426,-0.3601589,-0.06326471,-0.0615698,0.15408427,0.0874289,0.22667845,0.026020184,0.031053595,-0.14692417,0.15829071,-0.08585516,0.18743065,-0.0008996126,-0.005610996,0.28368324,-0.19489485,0.0921723,-0.122303866,-0.07375872,0.08604096,0.10229506,0.023480603,-0.23305865,0.23688665,0.12928775,-0.26736087,-0.0016720851,0.008518764,0.01529195,-0.025098724,0.1815596,0.005788976,-0.13903905,-0.09457239,0.083223216,-0.025659936,0.050511632,-0.011665934,-0.27155432,-0.01959611,0.13547117,0.12420802,-0.068907455,0.021468349,-0.16169417,-0.07784126,0.022551741,0.23170486,-0.14909878
RepMcClintock,-0.032522995,-0.13248406,-0.04482004,-0.14065337,0.065090686,0.0369206,0.26773292,-0.09677953,-0.023148563,0.06989664,0.2175121,-0.1716787,0.15507942,0.22402,-0.16526298,0.151082,-0.10700068,0.16813007,-0.22370341,-0.02517199,0.059752222,-0.0014365662,0.20254435,-0.10586059,0.1409901,-0.088414915,0.13950585,-0.06607126,0.115069024,-0.11836401,-0.085162394,0.22194591,0.06970131,0.13850072,0.01119333,0.10954717,0.09880833,0.0064384574,-0.253324,-0.2738362,0.09978225,0.012330801,0.24979107,0.18651521,0.15675174,0.14949802,-0.09007358,-0.0733762,0.13066979,-0.12236786
RepSchrader,0.16209795,-0.17812993,-0.13340612,-0.157895,0.21097493,0.10987547,0.20703001,0.103014454,-0.05831848,-0.15935345,0.20024395,-0.055966996,0.21506684,0.13222747,-0.045480292,0.122798726,-0.18827493,0.13442105,-0.20154452,0.05590678,0.06752446,0.04951219,-0.04712952,-0.24799958,0.28794214,0.03727494,-0.31737173,-0.0033018035,0.042181768,0.07619262,-0.02734933,0.17837705,-0.09945523,-0.0078086294,-0.009588733,0.12552394,0.04593152,0.021548126,0.13090467,-0.21711153,0.06608839,0.057569955,0.187691,-0.06756968,0.04960663,0.0048805224,-0.10338274,0.0147591345,0.1474114,-0.26051828
RepConnieMack,-0.10709618,-0.089677595,0.073488116,-0.18827143,-0.040222194,0.049629625,0.25787172,-0.040428698,0.019384017,-0.044279534,0.22088505,-0.20806646,0.13739473,0.11251083,-0.12030919,0.20834525,-0.13190062,0.050332397,-0.24038216,0.010673985,-0.06081834,-0.0120835025,0.2268449,0.08832854,0.12726782,-0.058177873,0.30366588,-0.12476074,0.0773778,-0.106756896,-0.000698479,0.11320203,0.06559915,0.12952507,0.0034475722,0.11537476,0.19407606,0.09169406,-0.27626723,-0.036529064,0.15613525,-0.006051151,0.06112063,0.17309144,-0.01223235,0.29842392,-0.10470617,-0.016825957,0.25944236,-0.033008486
donmanzullo,0.11784496,-0.22893454,-0.060802203,-0.17315456,0.15957333,-0.025123775,0.22375031,-0.033917215,-0.02678383,-0.04782601,0.22301197,-0.15458873,0.21629487,0.12462202,-0.15415487,0.15747392,-0.0986389,0.06556092,-0.2133303,0.06815947,0.12322143,0.11648892,0.13957253,-0.18330888,0.15921172,-0.04029679,-0.12665664,-0.1161704,0.088107884,-0.07751319,0.01679714,0.27641585,0.015262761,0.041456543,0.059162732,0.18118039,0.05841251,-0.0114274165,-0.08482211,-0.20784338,0.09397059,0.06816205,0.28915736,0.06973427,0.12534548,0.16594432,-0.09938329,-0.0908852,0.24699463,-0.16016737
RepDennisRoss,-0.029597387,-0.06576966,0.04009756,-0.19578837,-0.008386301,0.013581134,0.2930672,-0.022172617,0.0051251766,-0.0924753,0.20211695,-0.18363887,0.08309921,0.1329033,-0.10818567,0.1919354,-0.13730158,0.0959187,-0.19593999,0.003550695,-0.015785923,0.045572717,0.22296527,0.0100544235,0.09037036,-0.092511915,0.18081053,-0.18281643,0.1730856,-0.09889963,-0.014864516,0.15358795,0.027865456,0.06864191,0.008782758,0.15862335,0.14965534,0.061998274,-0.28890562,-0.09073342,0.17046006,0.038175248,0.09242077,0.18968989,0.048274137,0.31685978,-0.09619842,-0.046092022,0.31196657,-0.10878583
congbillposey,0.06274844,-0.16507258,0.05101262,-0.09411515,-0.0058611934,0.031377275,0.268447,-0.009125968,-0.016640242,-0.072506286,0.20838915,-0.19394664,0.116202384,0.12864555,-0.19796306,0.18956208,-0.10135538,0.06773724,-0.18503736,0.0025395143,0.03275188,0.043998174,0.20861569,-0.06025052,0.13122486,-0.0479413,0.08560106,-0.22981307,0.14733614,-0.03506925,-0.0052277874,0.22552198,0.025673341,0.11581885,-0.00738281,0.11038836,0.120710924,-0.006134867,-0.17635772,-0.12252132,0.11275708,0.048511337,0.16863473,0.13978349,0.10868205,0.3406757,-0.112817235,-0.057752587,0.34777993,-0.1572252
RepTomGraves,-0.08198655,-0.1795353,-0.05408738,-0.22993846,0.11400354,-0.068247035,0.21217069,-0.027031396,-0.03200129,0.08426304,0.16661464,-0.20009331,0.11122626,0.18631078,-0.1651116,0.0818626,-0.14140436,0.037356164,-0.22340155,0.030402979,0.041061178,0.012141123,0.20954302,-0.12169893,0.11465954,-0.12818205,0.08581624,-0.14161077,0.08984873,-0.028432034,0.0056405677,0.25217918,0.17663787,0.04858983,-0.0022222844,0.12188204,0.093088225,0.002176712,-0.2429579,-0.1914343,0.23477958,-0.021202184,0.20478824,0.16464494,0.1340518,0.18233702,-0.07157618,-0.124831766,0.26710626,-0.04411598
johnthune,-0.22630985,-0.24081874,-0.11090671,-0.17540908,-0.14330697,0.19471222,0.07798429,-0.09114941,0.11876256,0.1248061,0.12354308,-0.20102754,0.17108288,0.21673113,-0.29493374,0.025618855,-0.013501414,0.26147366,-0.26707628,0.024333416,0.13017744,0.0019852042,0.1638943,0.11153552,0.1702793,0.06692962,0.2774382,0.015377113,0.032949783,-0.03283877,-0.11831499,0.0015449665,0.09608255,-0.11087576,0.15492634,-0.03792843,0.12952508,-0.018098582,-0.034388315,0.08148101,0.05151856,-0.12160143,0.20656645,-0.04491886,0.0016871272,0.05946488,0.18472642,-0.14194854,0.029587911,-0.09675518
boblatta,0.33244142,-0.16795367,0.036530823,0.059867814,-0.073078774,0.020894175,0.11162596,-0.09403087,-0.034237597,0.07347122,0.075611144,-0.054468244,0.23170455,0.11339337,-0.21663769,-0.084422596,0.11647269,0.055102628,-0.3476432,0.05147694,0.2840218,0.07143252,0.17310275,-0.27738875,0.010095819,-0.07281013,0.05028841,-0.1355281,0.18718818,0.14303912,-0.0112427985,0.15266146,0.11350398,-0.048098784,0.048837256,0.11457163,0.08977456,-0.09193712,-0.13905303,-0.25626153,-0.0039142244,-0.22170435,0.2136424,0.02130253,-0.055231296,0.017987909,0.07358613,-0.13465758,0.01850146,0.02537248
CarolynBMaloney,0.14696115,-0.07569286,-0.11298412,-0.27041876,0.16319121,0.059110016,0.21717459,0.1281304,-0.015969701,-0.31063285,0.12055676,-0.038320918,0.24976932,0.0794778,-0.12305649,0.17637105,-0.24245754,0.12614256,-0.061588064,0.14406219,0.043599356,-0.032121755,-0.011434558,-0.09276909,0.19498926,-0.016857587,-0.23320447,0.05230893,-0.06448042,0.022531621,0.07238417,-0.2104924,-0.25918123,-0.18132624,-0.12466796,0.036388505,0.13055897,0.19991042,0.071721666,-0.1423624,-0.10032778,0.068671666,0.018272378,-0.17197624,-0.0011367331,-0.14720096,-0.1580744,-0.07946977,-0.035110824,-0.08113794
newtgingrich,-0.006971057,0.17627846,0.050756276,-0.17703626,0.10083141,-0.10768906,0.20565665,-0.0065230695,0.12528872,0.08548195,-0.084818095,-0.12189592,-0.03923214,0.009584212,0.15514635,0.08382107,-0.034122825,0.2935604,-0.11085145,0.07694565,0.062060528,-0.057320453,0.0839344,0.047643706,-0.08516821,-0.17570823,0.30109394,-0.084139764,-0.101417854,0.22300844,0.08139276,-0.091811106,0.1279442,-0.25225508,0.17762646,0.04529161,0.18848152,0.34465578,-0.0671557,-0.11196128,0.13344458,0.042790044,-0.114673786,0.24814714,-0.08292125,-0.096946865,0.06679902,0.124051236,0.101021856,0.18567523
msnbc,0.3655534,-0.13937113,0.22414221,-0.24534215,-0.00914699,-0.11066203,0.08420319,0.24829482,-0.031629294,0.0045116553,0.16370569,0.0015521116,0.31055364,-0.28257298,0.18039759,-0.016116466,0.15761182,0.034286905,0.045591734,-0.12206653,-0.098012835,-0.14322819,0.1692665,-0.2554973,-0.024802156,0.027929015,0.12235652,-0.05909389,-0.023284547,0.025400424,-0.14388363,0.022542164,0.21603617,0.04410556,-0.041483887,-0.0007634807,0.10242235,0.048954353,0.038142473,-0.083179496,-0.05655986,0.0905687,-0.21775983,-0.0291,0.030752163,0.011642104,-0.037983753,-0.16487472,-0.21961646,0.0042058183
marcorubio,-0.19632877,-0.05524851,-0.020227505,-0.11128326,0.16919985,0.13585149,0.11083152,0.066207685,0.034925118,-0.19099313,-0.024255369,-0.16049041,-0.019613655,0.04625826,-0.15740275,0.0437433,-0.011564354,0.110794954,-0.22103521,-0.035353217,-0.10396865,-0.024185836,0.26469228,0.05931951,0.006041774,-0.107813366,0.19953895,-0.064275175,-0.03614629,0.019543182,0.0021247012,-0.22768682,-0.05571901,-0.0836952,0.026644781,-0.08436851,0.3322892,0.13516839,-0.38755512,0.10096376,0.030508023,-0.026979439,0.0913495,0.07111448,-0.091875896,0.3829808,0.18325554,-0.10217644,0.10327575,-0.009328279
MotherJones,0.19958627,-0.121416435,0.034561004,-0.020977426,-0.08775743,0.010027331,0.29444614,0.14999993,-0.089486726,-0.15559803,-0.03264248,0.09547066,0.040571652,-0.22378345,0.021460827,0.15066914,0.04586236,0.13133931,-0.06149822,0.12056246,0.00977567,0.12546033,-0.0323283,-0.20951732,-0.18792959,0.22013208,-0.00017094705,0.43428084,-0.1804962,0.113502644,-0.18588442,0.12974106,-0.08372449,-0.08688378,-0.0671119,-0.16693598,-0.2036465,-0.004065222,-0.17080855,0.007906603,0.10779345,-0.08151844,-0.054211315,0.0022550477,0.0150528755,-0.100931,-0.2836021,0.009044554,-0.053799037,-0.095630504
DRUDGE,-0.040120777,0.023795005,-0.137212,-0.113511935,-0.054022588,-0.050533902,0.11229101,0.27817392,-0.07549836,-0.03394141,0.17946427,-0.04995873,-0.039886713,0.08165978,-0.04000553,-0.087219626,-0.04658545,-0.004313026,-0.05372772,-0.052797303,-0.14783432,-0.19670084,0.25050277,-0.08348736,-0.21154684,-0.20498227,0.119116895,0.3599159,0.14065173,-0.047500856,-0.10457765,-0.12415449,-0.08049652,-0.07036479,0.059626713,0.08585278,0.16759872,-0.034915257,-0.3329857,-0.062010773,-0.040428527,-0.17099473,0.11752131,0.14061742,-0.106693916,0.25810722,0.20488168,-0.19684173,-0.059213873,0.039084814
JimDeMint,-0.09568782,-0.05183036,0.008146867,-0.20642212,0.19254135,0.100175306,0.1886773,-0.055048533,0.037549745,-0.096533604,-0.07652376,-0.14973387,0.072773546,0.27513176,-0.12325555,0.011529101,0.054322384,0.205533,-0.21150638,-0.035335273,0.16706334,0.028501542,0.14352293,0.11773216,0.112413466,0.03805328,0.2614899,0.03345389,0.112444505,-0.09892733,-0.2032354,-0.12629163,-0.099230155,-0.015600077,-0.14751905,-0.01593474,-0.040926702,-0.09899185,-0.30824998,-0.060029406,0.20894408,-0.108729206,0.31671473,0.112276286,0.0089475345,0.12654206,-0.0063665104,-0.00092767883,-0.28290632,0.0054052575
JonHuntsman,-0.10725222,-0.020394117,-0.011426801,-0.06518516,-0.21856467,0.18469945,0.12727092,-0.07120624,-0.19984205,-0.16018766,0.15624005,-0.26799858,0.06139788,-0.14160608,-0.22284402,0.21726355,0.12778997,0.09733181,-0.2590065,0.034799207,0.09544946,0.01904294,0.054562278,-0.045025717,-0.13817534,-0.18086801,0.1275148,0.0028347909,-0.022067087,0.06507733,-0.022583237,0.1403884,0.03172287,0.15643348,0.14162223,-0.12818141,-0.01644337,0.33605152,-0.04049712,-0.018399917,0.053029336,-0.09117751,-0.07112233,-0.16602178,-0.1764603,-0.310912,0.11476902,0.051249932,0.1457931,0.103397354
EricCantor,-0.113364466,0.004051399,-0.028273819,-0.18977286,0.21192123,0.09709222,0.06452723,-0.06354315,0.3238446,-0.14750914,0.07517062,-0.07371891,0.1803168,-0.04706052,-0.2196161,0.030784598,0.21799716,0.21555279,-0.15876336,0.105287045,0.23346497,0.026999677,0.15982574,-0.008403967,0.028930027,0.025787955,0.08788931,0.14705315,0.05453164,-0.20898362,-0.15758173,-0.1655272,0.026728816,-0.006379234,0.12377762,-0.076825395,0.18228053,0.051569223,-0.3194385,-0.021331834,0.17247987,-0.1079118,0.24633893,0.113851584,0.11904923,0.10731622,0.11013616,-0.04442561,0.080443,0.060272817
